DATE,WLEMUINDXD
2024-01-24,43.09000
2024-01-25,158.74000
2024-01-26,9.74000
2024-01-27,14.12000
2024-01-28,47.87000
2024-01-29,13.95000
2024-01-30,31.56000
2024-01-31,16.51000
2024-02-01,152.74000
2024-02-02,9.65000
2024-02-03,27.89000
2024-02-04,112.03000
2024-02-05,281.84000
2024-02-06,30.76000
2024-02-07,205.61000
2024-02-08,8.07000
2024-02-09,18.68000
2024-02-10,13.28000
2024-02-11,275.83000
2024-02-12,303.13000
2024-02-13,53.44000
2024-02-14,76.07000
2024-02-15,185.68000
2024-02-16,9.57000
2024-02-17,27.75000
2024-02-18,16.56000
2024-02-19,62.15000
2024-02-20,229.63000
2024-02-21,292.04000
2024-02-22,176.15000
2024-02-23,9.92000
2024-02-24,245.48000
2024-02-25,97.55000
2024-02-26,13.35000
2024-02-27,205.46000
2024-02-28,138.93000
2024-02-29,57.22000
2024-03-01,9.61000
2024-03-02,54.65000
2024-03-03,16.05000
2024-03-04,341.86000
2024-03-05,206.34000
2024-03-06,25.00000
2024-03-07,8.27000
2024-03-08,19.25000
2024-03-09,26.90000
2024-03-10,15.69000
2024-03-11,13.47000
2024-03-12,21.14000
2024-03-13,289.93000
2024-03-14,16.63000
2024-03-15,188.64000
2024-03-16,43.36000
2024-03-17,32.71000
2024-03-18,184.08000
2024-03-19,20.99000
2024-03-20,82.86000
2024-03-21,186.73000
2024-03-22,191.79000
2024-03-23,57.42000
2024-03-24,32.59000
2024-03-25,13.94000
2024-03-26,288.74000
2024-03-27,194.97000
2024-03-28,8.65000
2024-03-29,51.39000
2024-03-30,101.10000
2024-03-31,16.78000
2024-04-01,40.72000
2024-04-02,10.56000
2024-04-03,33.85000
2024-04-04,17.47000
2024-04-05,20.35000
2024-04-06,42.57000
2024-04-07,65.18000
2024-04-08,28.26000
2024-04-09,10.80000
2024-04-10,17.20000
2024-04-11,169.67000
2024-04-12,92.48000
2024-04-13,29.11000
2024-04-14,83.84000
2024-04-15,55.51000
2024-04-16,52.76000
2024-04-17,33.70000
2024-04-18,16.66000
2024-04-19,20.29000
2024-04-20,58.03000
2024-04-21,64.83000
2024-04-22,13.90000
2024-04-23,20.47000
2024-04-24,139.47000
2024-04-25,296.07000
2024-04-26,39.50000
2024-04-27,14.14000
2024-04-28,48.91000
2024-04-29,14.06000
2024-04-30,388.11000
2024-05-01,169.47000
2024-05-02,16.26000
2024-05-03,39.01000
2024-05-04,57.14000
2024-05-05,16.71000
2024-05-06,53.60000
2024-05-07,10.22000
2024-05-08,8.57000
2024-05-09,25.37000
2024-05-10,10.02000
2024-05-11,43.15000
2024-05-12,270.91000
2024-05-13,27.71000
2024-05-14,32.26000
2024-05-15,25.31000
2024-05-16,25.56000
2024-05-17,10.18000
2024-05-18,14.51000
2024-05-19,68.49000
2024-05-20,28.58000
2024-05-21,130.76000
2024-05-22,18.10000
2024-05-23,35.25000
2024-05-24,10.87000
2024-05-25,30.84000
2024-05-26,142.74000
2024-05-27,22.96000
2024-05-28,24.92000
2024-05-29,56.99000
2024-05-30,63.15000
2024-05-31,21.12000
2024-06-01,71.90000
2024-06-02,17.02000
2024-06-03,44.46000
2024-06-04,11.87000
2024-06-05,27.82000
2024-06-06,9.15000
2024-06-07,11.23000
2024-06-08,15.90000
2024-06-09,36.27000
2024-06-10,15.21000
2024-06-11,11.98000
2024-06-12,122.19000
2024-06-13,114.15000
2024-06-14,11.12000
2024-06-15,49.19000
2024-06-16,54.72000
2024-06-17,46.53000
2024-06-18,23.67000
2024-06-19,21.26000
2024-06-20,39.35000
2024-06-21,11.76000
2024-06-22,16.91000
2024-06-23,18.48000
2024-06-24,15.36000
2024-06-25,23.78000
2024-06-26,48.88000
2024-06-27,9.88000
2024-06-28,23.29000
2024-06-29,858.03000
2024-06-30,235.87000
2024-07-01,6.42000
